"Id" "LST" "qnLST" "Signature.1" "Signature.2" "Signature.3" "Signature.4" "Signature.5" "Signature.6" "Signature.7" "Signature.8" "Signature.9" "Signature.10" "Signature.11" "Signature.12" "Signature.13" "Signature.14" "Signature.15" "Signature.16" "Signature.17" "Signature.18" "Signature.19" "Signature.20" "Signature.21" "Signature.22" "Signature.23" "Signature.24" "Signature.25" "Signature.26" "Signature.27" "Signature.28" "Signature.29" "Signature.30" "dominant"
"2979" "TCGA-CV-7415" 19 18.2501348695216 0.340385164897461 0.1217247281626 0 0 0 0 0 0 0 0 0.0946056393308917 0.0489023752250853 0.198933003804353 0 0 0.0114946236383812 0.0167844324465682 0 0.104365666511777 0 0.00534964977949885 0.0086757089142488 0 0.00621692343327706 0 0.0161457400087116 0 0 0.0264163438471454 0 "Signature.1"
"2980" "TCGA-CV-7416" 22 21.3205642912903 0.36652585125451 0.0622076747968091 0.0156477816126325 0 0 0.298766760769751 0.092295375004327 0 0 0 0 0 0.0525592346283187 0 0 0 0.0555986911115464 0 0 0 0 0 0 0.0563986308221049 0 0 0 0 0 0 "Signature.1"
"2981" "TCGA-CV-7418" 22 21.3205642912903 0.155242199234761 0 0.0954083130801494 0 0 0 0.0376095446227 0 0 0.0635493106941099 0 0 0.141548306472092 0 0.195036897371093 0.140319966139181 0.00571562143915311 0.0127572013912416 0.0572427654074854 0 0 0 0 0 0.0684766284752395 0 0 0 0.0270932456727939 0 "Signature.15"
"2982" "TCGA-CV-7421" 12 10.6419172382068 0.237727488005157 0.0389758167311076 0.242191397035073 0 0 0.0861992949320063 0.0415935364661628 0 0 0 0 0.0823129321552229 0.178839684253579 0 0.0267913891651859 0 0.0238117265623326 0 0 0 0 0.0193915318040875 0 0 0 0 0.0221652028900852 0 0 0 "Signature.3"
"2983" "TCGA-CV-7422" 26 28.0756342701015 0.199513025943795 0.0559300303943872 0.201994355189063 0 0 0.157251647404341 0.031557252890719 0 0 0.0896121348766758 0 0.0849183606390738 0.0654847191392155 0 0 0 0 0 0 0 0.00443382878322317 0 0 0.109304644739506 0 0 0 0 0 0 "Signature.3"
"2984" "TCGA-CV-7423" 18 17.2927644418423 0.390148811305348 0.0710359658306999 0.031238097124872 0 0 0.141324632345884 0.0996117467347484 0 0 0.00759601069423689 0 0 0.125290214809354 0 0.0514712487321237 0 0 0 0 0 0.0822832724227326 0 0 0 0 0 0 0 0 0 "Signature.1"
"2985" "TCGA-CV-7424" 15 13.7272108843537 0.132887892282136 0.104753756627218 0.123959866845085 0 0 0.286325471990391 0.120868222634465 0 0 0.0491922262915779 0 0 0.118302689840317 0 0 0 0 0 0 0 0 0.00387705071089078 0.034383864907517 0.0254489578704025 0 0 0 0 0 0 "Signature.6"
"2986" "TCGA-CV-7425" 25 26.0676647708264 0.392243306239711 0.101413106990031 0 0 0 0.178437896937865 0.0357700034722417 0 0 0 0 0 0.085902365179293 0 0.101637758128544 0 0 0.0500160728612418 0 0 0 0.0084227816981522 0 0.0444866133779067 0 0 0.00167009511501342 0 0 0 "Signature.1"
"2987" "TCGA-CV-7427" 18 17.2927644418423 0.0372711041726568 0.310878755658958 0 0 0 0.0303575371711376 0.122564596738682 0 0 0.0345629144324354 0 0 0.46436509182613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Signature.13"
"2988" "TCGA-CV-7428" 10 8.50578231292517 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"2989" "TCGA-CV-7429" 16 14.9392006802721 0.3999568843644 0.078798342722632 0 0 0 0.0521696120751964 0.082492910396416 0 0 0.0235845851798048 0 0 0.0316471659096283 0 0 0 0.0203983312124465 0.152526590931273 0 0.0458359824380867 0.0919289747952476 0.00314203218706379 0 0 0 0 0 0 0.0175185877878053 0 "Signature.1"
"2990" "TCGA-CV-7430" 12 10.6419172382068 0.0406626422568349 0.0911249978576467 0.114612331866978 0 0 0.287788209198328 0.02876394497307 0 0 0 0.0394176064830676 0.0761150187738523 0.0145377131286819 0 0 0 0 0 0 0 0.0239875173165226 0.104384491815028 0 0.0692743888990291 0.0265588335623513 0 0 0.0170919953743811 0.0239590084084613 0.0417213000857675 "Signature.6"
"2991" "TCGA-CV-7432" 11 9.58987119437939 0.250380944105128 0.0211155817329175 0 0.185122521561161 0 0 0.00617993140427375 0.0045974054347447 0.0606591492490922 0 0.00667998244556036 0.0105769306755827 0.0541205791750538 0.000728802866504558 0.0976025892102764 0 0 0.0321642840321996 0 0 0 0.0260516621030709 0 0 0.0744423748556604 0.0423208344457081 0 0 0 0.127256426703066 "Signature.1"
"2992" "TCGA-CV-7434" 5 3.30780465874875 0.381881873647509 0.00560646350231936 0 0 0 0.0677364962910978 0 0 0 0 0.0354520446929136 0 0.0597533627122352 0 0 0.181179613275056 0.0145472326798261 0 0 0 0.00722990848442238 0.0310153766543485 0 0.215597628060272 0 0 0 0 0 0 "Signature.1"
"2993" "TCGA-CV-7435" 9 7.49916917586707 0.107682782241395 0.158038637902489 0 0 0 0.141937148608432 0 0 0 0 0 0 0.0289568312507169 0 0 0.447123387024953 0 0.0313112286757256 0.0281208272196112 0 0 0.0485844062864434 0 0 0 0 0 0 0.00824475079023367 0 "Signature.16"
"2994" "TCGA-CV-7437" 22 21.3205642912903 0.577530167620544 0.0577631409654541 0 0.0842488245697032 0 0 0.102926975509271 0 0 0.00255317659312546 0 0 0.0852343895050549 0 0 0.00414120456508456 0 0.00899492795294494 0.00220196335185523 0 0.00721095594147269 0 0.0532264024987751 0.0114448743286681 0 0 0 0 0.00252299659804657 0 "Signature.1"
"2995" "TCGA-CV-7438" 5 3.30780465874875 0.380594242993883 0.111986179364058 0.11516349609988 0.00187162986582013 0 0.129619783800305 0.0190983457770021 0 0 0.0160521713049597 0.0489137311538648 0 0.128882859748757 0 0 0.001913422173775 0.00622423944754935 0.0152817956668129 0 0 0 0.0243981026033343 0 0 0 0 0 0 0 0 "Signature.1"
"2996" "TCGA-CV-7440" 20 19.4060276569644 0.0784866801237795 0.0325062126678783 0.0278929516309899 0.298883890326862 0 0.197157156975233 0.0403039275207346 0 0 0 0 0.0819515187579996 0.0647882284822102 0 0 0 0 0 0 0 0.0109847820366695 0.0563402423131635 0 0.11070440916448 0 0 0 0 0 0 "Signature.4"
"2997" "TCGA-CV-A45O" 4 2.66003401360544 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"2998" "TCGA-CV-A45P" 3 1.8738806178209 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"2999" "TCGA-CV-A45Q" 13 11.7697906211665 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3000" "TCGA-CV-A45R" 17 16.2759074941452 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3001" "TCGA-CV-A45U" 12 10.6419172382068 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3002" "TCGA-CV-A45V" 6 4.0385737286718 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3003" "TCGA-CV-A45X" 15 13.7272108843537 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3004" "TCGA-CV-A460" 15 13.7272108843537 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3005" "TCGA-CV-A461" 8 6.36887755102041 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3006" "TCGA-CV-A463" 1 0.791357198617152 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3007" "TCGA-CV-A465" 7 4.96800072488012 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3008" "TCGA-CV-A468" 2 1.29634353741497 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3009" "TCGA-CV-A6JD" 4 2.66003401360544 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3010" "TCGA-CV-A6JE" 8 6.36887755102041 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3011" "TCGA-CV-A6JM" 16 14.9392006802721 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3012" "TCGA-CV-A6JN" 8 6.36887755102041 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3013" "TCGA-CV-A6JO" 5 3.30780465874875 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3014" "TCGA-CV-A6JT" 8 6.36887755102041 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3015" "TCGA-CV-A6JU" 14 12.7740646258503 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3016" "TCGA-CV-A6JY" 10 8.50578231292517 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3017" "TCGA-CV-A6JZ" 14 12.7740646258503 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3018" "TCGA-CV-A6K0" 0 0.295489712278354 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3019" "TCGA-CV-A6K1" 6 4.0385737286718 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3020" "TCGA-CV-A6K2" 1 0.791357198617152 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3021" "TCGA-CX-7082" 13 11.7697906211665 0.187473062540638 0.0399158102981706 0 0 0 0 0.019076437019598 0 0.00429706201924625 0.00695137342602482 0.0372732226640222 0 0.084097543760887 0 0 0.487354216936195 0 0 0 0.0595817501442007 0 0.0457836938631939 0 0 0 0 0.0281958273278231 0 0 0 "Signature.16"
"3022" "TCGA-CX-7085" 4 2.66003401360544 0.241625680343386 0.196514031342301 0 0 0 0 0.0869057712124376 0 0 0.0152346005218846 0 0 0.44244567208746 0 0 0 0 0 0 0 0 0.0172742444925306 0 0 0 0 0 0 0 0 "Signature.13"
"3023" "TCGA-CX-7086" 19 18.2501348695216 0.125946804014935 0.095186385423138 0.0569771314896898 0 0 0.0540932119164602 0.0678982286198121 0.0177675804253548 0 0 0.130731760541429 0 0.176373209049243 0 0 0.168474562019883 0.0171004659347696 0.0400460930439914 0 0 0 0.0146158179420243 0 0 0 0 0 0 0.0347887495792694 0 "Signature.13"
"3024" "TCGA-CX-7219" 10 8.50578231292517 0.236524822906081 0.0801109874389495 0.0262215463797477 0.0238558182654342 0 0 0.142819693360047 0 0 0.0397409624525086 0 0.0608826965783753 0.138281777677159 0 0 0 0.0294983623392902 0 0.106737758589266 0 0 0.000310965122078919 0 0.115014608891062 0 0 0 0 0 0 "Signature.1"
"3025" "TCGA-CX-A4AQ" 3 1.8738806178209 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3026" "TCGA-D6-6515" 6 4.0385737286718 0.664891727388448 0.0393035274821422 0 0 0 0.042220380985893 0.10192969614305 0 0 0 0 0.00623474655327665 0.0244956392275709 0 0 0 0.0484149112023292 0 0 0.0526392738219022 0 0.000375595836387108 0 0 0 0 0 0.0155703398060552 0 0.00392416155294545 "Signature.1"
"3027" "TCGA-D6-6516" 9 7.49916917586707 0.0143781419996322 0 0 0.0456704910830109 0 0 0.575805636428179 0 0 0 0.268086642979257 0 0 0 0 0 0 0.00172782279601377 0 0 0 0.00353893763837415 0.0907923270755333 0 0 0 0 0 0 0 "Signature.7"
"3028" "TCGA-D6-6517" 8 6.36887755102041 0.301616916769186 0.0199355706162827 0 0 0.00304376525733393 0 0 0 0 0 0 0 0.0689123747122188 0 0.074153113195717 0.263124314268727 0 0 0.178956483676521 0 0 0 0 0.0659547551794215 0 0 0 0 0 0.0243027063245929 "Signature.1"
"3029" "TCGA-D6-6823" 14 12.7740646258503 0.209415593313045 0 0.0355607601933045 0.0864704247218102 0 0 0.0156471044149722 0 0 0.0757251177604061 0.0442073380640822 0 0.0578115709257719 0 0 0.342730898722133 0 0 0 0 0 0.0499281103145228 0 0.00852778784768305 0 0 0 0.0477817734643853 0.0261935202578838 0 "Signature.16"
"3030" "TCGA-D6-6824" 0 0.295489712278354 0 0.113385837516059 0.270033263957175 0.01602184109009 0 0 0.0548988705512057 0 0 0 0.0207804198674365 0.0556916224618192 0.0510378197414073 0 0 0 0 0 0 0.0752821784997959 0 0.0975323594449571 0 0.0894344668281555 0 0.155901320041899 0 0 0 0 "Signature.3"
"3031" "TCGA-D6-6825" 8 6.36887755102041 0.615138131274 0.0515145376281133 0.0237178174866074 0 0 0 0 0 0 0 0 0 0.0458793075259964 0 0 0.0386780293020748 0.021690158342995 0.0149092287960884 0.0553666023049032 0.017231994287277 0 0 0 0.0751296658140824 0 0 0 0 0.0407445272378627 0 "Signature.1"
"3032" "TCGA-D6-6826" 25 26.0676647708264 0.280859156369403 0.026391372270548 0.00222855998847721 0 0 0 0.109630744045429 0 0 0.029464878567364 0 0 0.232227643086139 0 0.23001453388372 0 0.00320317473733001 0.00804866220901505 0 0 0 0 0 0 0 0 0.00132384675010116 0.00481701197573417 0.0717904161167393 0 "Signature.1"
"3033" "TCGA-D6-6827" 7 4.96800072488012 0.0522177691739199 0.00613810385874223 0 0 0 0 0.00779444612532877 0 0 0 0 0.247685967772288 0 0 0.617790719974326 0 0 0 0 0 0 0 0 0 0.0683729930953949 0 0 0 0 0 "Signature.15"
"3034" "TCGA-D6-8568" 17 16.2759074941452 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3035" "TCGA-D6-8569" 10 8.50578231292517 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3036" "TCGA-D6-A4Z9" 5 3.30780465874875 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3037" "TCGA-D6-A4ZB" 16 14.9392006802721 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3038" "TCGA-D6-A6EK" 3 1.8738806178209 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3039" "TCGA-D6-A6EM" 36 38.2946003401361 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3040" "TCGA-D6-A6EN" 4 2.66003401360544 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3041" "TCGA-D6-A6EO" 14 12.7740646258503 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3042" "TCGA-D6-A6EP" 11 9.58987119437939 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3043" "TCGA-D6-A6EQ" 8 6.36887755102041 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3044" "TCGA-D6-A6ES" 11 9.58987119437939 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3045" "TCGA-D6-A74Q" 17 16.2759074941452 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3046" "TCGA-DQ-5624" 24 24.5287226775956 0.23792075538666 0.202470108745467 0 0 0 0 0.0897598535664657 0 0 0.0483217986489386 0 0 0.165102634937058 0 0.211639572499925 0 0.00619891015220845 0 0 0 0 0.0156238151438466 0 0 0 0.0229625509194305 0 0 0 0 "Signature.1"
"3047" "TCGA-DQ-5625" 8 6.36887755102041 0.206670428234803 0.105392792043331 0 0 0 0.0692809635952552 0.0476566765575199 0 0 0.0603186894603521 0.0273517869838473 0 0.311956507464323 0 0.0484306486194364 0.046456576056406 0 0 0 0 0.0343269675561096 0.0421579634286163 0 0 0 0 0 0 0 0 "Signature.13"
"3048" "TCGA-DQ-5629" 18 17.2927644418423 0.0716796055764124 0.0500565255126074 0.0987188697301108 0.340028572424055 0 0.117119507125475 0.0194385870051293 0 0 0.0129421528901238 0.0723076384421591 0 0.0567722325891665 0 0 0 0 0 0 0.0470041554199741 0 0.0154811906733049 0 0 0.0450546965869322 0 0.00584485735912854 0 0.047551408665421 0 "Signature.4"
"3049" "TCGA-DQ-5630" 9 7.49916917586707 0.254907259140798 0 0 0 0.0581831919119268 0.0680279795097642 0.0580375818210359 0 0 0.0184246459280051 0 0.174488627453055 0.221167523375681 0 0.0123648492083978 0 0 0.0196865645059093 0 0 0 0 0.07129883453493 0 0.0411445203715737 0 0 0.00226842223892351 0 0 "Signature.1"
"3050" "TCGA-DQ-5631" 15 13.7272108843537 0.502240441565229 0.0103140353999049 0 0 0 0.0338121048851967 0.152409737643418 0 0 0.0997158035028942 0 0 0.0600920474535837 0 0.139148752600517 0 0.00226707694925659 0 0 0 0 0 0 0 0 0 0 0 0 0 "Signature.1"
"3051" "TCGA-DQ-7588" 9 7.49916917586707 0.223434964110523 0.0923671902343308 0.180518063976769 0.0362437875631486 0 0.0343318709977657 0 0 0 0 0 0 0.133743930027278 0 0 0.258828425914721 0 0 0 0 0 0.0136023960865596 0 0 0 0 0 0 0 0.0269293710889045 "Signature.16"
"3052" "TCGA-DQ-7589" 33 34.5364217408275 0.0949938703738551 0 0 0.349503137998667 0.154060260580162 0 0 0 0 0 0.074592136009182 0.0188852605290915 0.00558545438438725 0 0 0 0 0.0188689136109097 0 0.0336635872839023 0 0.0340564222348234 0 0.168848409213551 0 0 0.0182195215546139 0.0055972024969345 0 0.0231258237299207 "Signature.4"
"3053" "TCGA-DQ-7590" 7 4.96800072488012 0 0 0.0277611826280276 0 0.145938483019396 0.331721650975881 0.0274036893621843 0 0 0.107771681983305 0 0.0134245266531312 0 0 0.17031012248209 0.0691550419337869 0 0 0 0 0 0.0231451946439448 0 0.00498507943696868 0 0 0.0635003097968841 0 0 0.0148830370844006 "Signature.6"
"3054" "TCGA-DQ-7591" 12 10.6419172382068 0.412408579007367 0.0877370446377631 0 0 0 0 0 0 0.00653122339146959 0.030856144471261 0 0 0.0434465490204447 0 0.337275139813298 0 0 0 0 0 0 0.00466415385995416 0 0 0 0 0.0498801522646542 0.0272010135337878 0 0 "Signature.1"
"3055" "TCGA-DQ-7592" 16 14.9392006802721 0.245041626854986 0.00952302280840654 0.0270955894079004 0.125437612607215 0 0.11088062715797 0.091117148770607 0 0 0 0 0 0.0898190298603737 0 0.20325247740062 0 0.0212305225340694 0 0.00120336922667763 0 0 0 0 0 0 0.0753989733711749 0 0 0 0 "Signature.1"
"3056" "TCGA-DQ-7593" 7 4.96800072488012 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3057" "TCGA-DQ-7594" 7 4.96800072488012 0.194596702601139 0.368250319058678 0 0 0 0.0489399236778685 0.0874595581245033 0 0 0.0376345820005433 0 0 0.242448916963431 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0206699975738373 "Signature.2"
"3058" "TCGA-DQ-7595" 2 1.29634353741497 0.135503481788995 0.00879994238378737 0 0.483348776216813 0 0 0.0439798376631202 0 0 0 0 0.0577663725225165 0.0475188766893625 0 0 0 0.00833872136192717 0.00193493574541709 0.0164206299663467 0 0 0 0.0567583229002124 0.139630102761502 0 0 0 0 0 0 "Signature.4"
"3059" "TCGA-DQ-7596" 4 2.66003401360544 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3060" "TCGA-F7-7848" 10 8.50578231292517 0.113261805429508 0.0289522884663543 0.179065199102319 0.43093074626777 0 0.00957010979107921 0.0186169001464604 0 0 0.00434779878025866 0 0 0.00828366880845052 0 0 0.0419341323907432 0.0238805407077095 0.0512263488352489 0 0.0327649555957731 0 0.013393754608384 0 0 0 0.043771751069941 0 0 0 0 "Signature.4"
"3061" "TCGA-F7-8298" 11 9.58987119437939 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3062" "TCGA-F7-8489" 6 4.0385737286718 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3063" "TCGA-F7-A50G" 16 14.9392006802721 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3064" "TCGA-F7-A61S" 6 4.0385737286718 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3065" "TCGA-F7-A61V" 11 9.58987119437939 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3066" "TCGA-F7-A61W" 12 10.6419172382068 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3067" "TCGA-F7-A620" 8 6.36887755102041 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3068" "TCGA-F7-A622" 13 11.7697906211665 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3069" "TCGA-F7-A623" 21 20.375237328538 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3070" "TCGA-F7-A624" 5 3.30780465874875 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3071" "TCGA-H7-7774" 1 0.791357198617152 0.44955499377701 0.0224658941365944 0 0.0156251916817908 0 0.129544290490753 0.13523877154339 0 0 0.0580185535062762 0.0164430564397245 0 0.10482800310277 0 0 0 0 0 0 0 0.0220035562470027 0.00309811812435811 0 0 0 0 0 0 0.00962250747712389 0.0335570634732074 "Signature.1"
"3072" "TCGA-H7-8501" 4 2.66003401360544 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3073" "TCGA-H7-8502" 8 6.36887755102041 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3074" "TCGA-H7-A6C4" 11 9.58987119437939 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3075" "TCGA-H7-A6C5" 9 7.49916917586707 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3076" "TCGA-H7-A76A" 18 17.2927644418423 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3077" "TCGA-HD-7229" 16 14.9392006802721 0.379227228418886 0.0395671817137577 0.0171180420107641 0.0727385391943913 0 0.21443499913873 0.0600329056050431 0 0 0.00568597870388082 0 0 0.117529069190324 0 0 0 0.0485404680607983 0 0 0.0124570260483535 0 0.0326685619150711 0 0 0 0 0 0 0 0 "Signature.1"
"3078" "TCGA-HD-7753" 13 11.7697906211665 0.143962201682471 0 0 0 0 0 0 0 0 0.0236029878272605 0.0330343126612929 0 0.0457751441426405 0 0 0.622976362224611 0 0.0180002764832875 0 0.0165119064104611 0 0 0.0157610558626789 0.0789940648139329 0 0 0 0 0 0.00138168789136324 "Signature.16"
"3079" "TCGA-HD-7754" 3 1.8738806178209 0.751831740362252 0.0828733581967294 0 0 0 0 0.0118468565672989 0 0 0.0791418494909914 0 0 0 0 0 0 0.0318604155954192 0 0 0 0.0424457797873097 0 0 0 0 0 0 0 0 0 "Signature.1"
"3080" "TCGA-HD-7831" 7 4.96800072488012 0.779957893014632 0.0232244681606318 0 0 0 0 0 0 0 0 0 0 0.0243595917229414 0 0.0800883733766876 0 0.00124684597002543 0 0 0 0 0.0911228277550816 0 0 0 0 0 0 0 0 "Signature.1"
"3081" "TCGA-HD-7832" 7 4.96800072488012 0.22291743515875 0.0805118191317178 0 0 0 0 0.226731601836448 0 0 0.061426417959584 0 0 0.0454919003118337 0 0.158340383787366 0.177776913633542 0 0 0.0111882859918294 0 0 0.0100417392816305 0 0.00557350290729769 0 0 0 0 0 0 "Signature.7"
"3082" "TCGA-HD-7917" 3 1.8738806178209 0.317045791748744 0.0444916576315078 0.0081645317639391 0 0 0.0914246424673511 0.0313764320167598 0 0 0.0509288849427743 0 0 0.0413867500731062 0 0.0209589091331115 0.345229201621467 0 0.0377584781363435 0 0 0 0 0 0 0 0 0.011234720464896 0 0 0 "Signature.16"
"3083" "TCGA-HD-8224" 28 29.7687946080071 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3084" "TCGA-HD-8314" 20 19.4060276569644 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3085" "TCGA-HD-8634" 3 1.8738806178209 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3086" "TCGA-HD-8635" 17 16.2759074941452 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3087" "TCGA-HD-A4C1" 5 3.30780465874875 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3088" "TCGA-HD-A633" 7 4.96800072488012 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3089" "TCGA-HD-A634" 8 6.36887755102041 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
